date,region_id,region_intensity,urbanization_index,rainfall_mm,soil_saturation_pct,reservoir_level_pct,flash_flood,month,day_of_year,is_monsoon,rainfall_3d_sum,rainfall_7d_sum,rainfall_change_1day,soil_saturation_change_3day,reservoir_change_3day,rain_saturation_interaction,days_since_significant_rain
2023-07-22,region_1,1.319,0.439,57.7,100.0,87.1,0,7,203,1,90.8,212.00000000000003,33.400000000000006,9.200000000000003,-8.0,57.7,0
2023-07-23,region_1,1.319,0.439,5.4,100.0,95.9,0,7,204,1,87.4,205.80000000000004,-52.300000000000004,0.0,1.5,5.4,1
2023-07-24,region_1,1.319,0.439,4.5,87.4,88.6,0,7,205,1,67.60000000000001,143.40000000000003,-0.9000000000000004,-7.299999999999997,1.0,3.9330000000000003,2
2023-07-25,region_1,1.319,0.439,37.5,90.9,81.7,0,7,206,1,47.4,158.00000000000003,33.0,-9.099999999999994,-5.3999999999999915,34.0875,0
2023-07-26,region_1,1.319,0.439,8.8,100.0,89.5,0,7,207,1,50.8,147.00000000000003,-28.7,0.0,-6.400000000000006,8.8,1
2023-07-27,region_1,1.319,0.439,22.9,94.4,85.2,0,7,208,1,69.2,161.10000000000002,14.099999999999998,7.0,-3.3999999999999915,21.617600000000003,0
2023-07-28,region_1,1.319,0.439,1.4,97.9,85.3,0,7,209,1,33.1,138.20000000000002,-21.5,7.0,3.5999999999999943,1.3706,1
2023-07-29,region_1,1.319,0.439,5.8,86.5,79.0,0,7,210,1,30.1,86.30000000000003,4.4,-13.5,-10.5,5.0169999999999995,2
2023-07-30,region_1,1.319,0.439,140.5,73.8,78.6,1,7,211,1,147.7,221.40000000000003,134.7,-20.60000000000001,-6.6000000000000085,103.689,0
2023-07-31,region_1,1.319,0.439,1.4,100.0,89.4,0,7,212,1,147.7,218.30000000000004,-139.1,2.0999999999999943,4.1000000000000085,1.4,1
2023-08-01,region_1,1.319,0.439,122.7,90.6,87.6,1,8,213,1,264.6,303.50000000000006,121.3,4.099999999999994,8.599999999999994,111.16619999999999,0
2023-08-02,region_1,1.319,0.439,2.9,100.0,100.0,0,8,214,1,127.0,297.6,-119.8,26.200000000000003,21.400000000000006,2.9,1
2023-08-03,region_1,1.319,0.439,2.9,87.1,90.0,0,8,215,1,128.5,277.6000000000001,0.0,-12.900000000000006,0.5999999999999943,2.5258999999999996,2
2023-08-04,region_1,1.319,0.439,65.3,81.7,88.2,0,8,216,1,71.1,341.50000000000006,62.4,-8.899999999999991,0.6000000000000085,53.350100000000005,0
2023-08-05,region_1,1.319,0.439,48.0,100.0,94.4,0,8,217,1,116.2,383.7000000000001,-17.299999999999997,0.0,-5.599999999999994,48.0,0
2023-08-06,region_1,1.319,0.439,6.0,98.9,95.8,0,8,218,1,119.3,249.20000000000005,-42.0,11.800000000000011,5.799999999999997,5.934000000000001,1
2023-08-07,region_1,1.319,0.439,7.3,84.4,94.3,0,8,219,1,61.3,255.10000000000005,1.2999999999999998,2.700000000000003,6.099999999999994,6.1612,2
2023-08-08,region_1,1.319,0.439,63.6,73.0,91.7,0,8,220,1,76.9,196.00000000000003,56.300000000000004,-27.0,-2.700000000000003,46.428000000000004,0
2023-08-09,region_1,1.319,0.439,3.9,97.7,97.2,0,8,221,1,74.8,197.00000000000009,-59.7,-1.2000000000000028,1.4000000000000057,3.8103000000000002,1
2023-08-10,region_1,1.319,0.439,15.4,86.2,90.9,0,8,222,1,82.9,209.50000000000009,11.5,1.7999999999999972,-3.3999999999999915,13.2748,0
2023-08-11,region_1,1.319,0.439,15.1,81.8,87.0,0,8,223,1,34.4,159.30000000000004,-0.3000000000000007,8.799999999999997,-4.700000000000003,12.351799999999999,0
2023-08-12,region_1,1.319,0.439,4.9,82.4,86.4,0,8,224,1,35.400000000000006,116.20000000000006,-10.2,-15.299999999999997,-10.799999999999997,4.0376,1
2023-08-13,region_1,1.319,0.439,22.2,72.6,82.3,0,8,225,1,42.2,132.40000000000006,17.299999999999997,-13.600000000000009,-8.600000000000009,16.117199999999997,0
2023-08-14,region_1,1.319,0.439,3.8,83.5,79.5,0,8,226,1,30.9,128.90000000000006,-18.4,1.7000000000000028,-7.5,3.173,1
2023-08-15,region_1,1.319,0.439,55.1,74.6,80.4,0,8,227,1,81.1,120.40000000000006,51.300000000000004,-7.800000000000011,-6.0,41.1046,0
2023-08-16,region_1,1.319,0.439,4.9,99.4,87.3,0,8,228,1,63.8,121.40000000000006,-50.2,26.80000000000001,5.0,4.8706000000000005,1
2023-08-17,region_1,1.319,0.439,41.2,98.9,83.2,0,8,229,1,101.2,147.20000000000005,36.300000000000004,15.400000000000006,3.700000000000003,40.7468,0
2023-08-18,region_1,1.319,0.439,5.0,100.0,88.2,0,8,230,1,51.1,137.10000000000005,-36.2,25.400000000000006,7.799999999999997,5.0,1
2023-08-19,region_1,1.319,0.439,223.7,93.3,86.2,0,8,231,1,269.9,355.90000000000003,218.7,-6.1000000000000085,-1.0999999999999943,208.7121,0
2023-08-20,region_1,1.319,0.439,42.7,100.0,99.7,0,8,232,1,271.4,376.4,-181.0,1.0999999999999943,16.5,42.7,0
2023-08-21,region_1,1.319,0.439,6.5,100.0,100.0,0,8,233,1,272.9,379.1,-36.2,0.0,11.799999999999997,6.5,1
2023-08-22,region_1,1.319,0.439,8.5,90.4,91.3,0,8,234,1,57.7,332.5,2.0,-2.8999999999999915,5.099999999999994,7.684000000000001,2
2023-08-23,region_1,1.319,0.439,9.3,83.2,83.1,0,8,235,1,24.3,336.90000000000003,0.8000000000000007,-16.799999999999997,-16.60000000000001,7.737600000000001,3
2023-08-24,region_1,1.319,0.439,3.2,78.6,85.0,0,8,236,1,21.0,298.90000000000003,-6.1000000000000005,-21.400000000000006,-15.0,2.5151999999999997,4
2023-08-25,region_1,1.319,0.439,16.3,75.9,79.9,0,8,237,1,28.8,310.20000000000005,13.100000000000001,-14.5,-11.399999999999991,12.3717,0
2023-08-26,region_1,1.319,0.439,20.1,75.9,78.7,0,8,238,1,39.6,106.60000000000008,3.8000000000000007,-7.299999999999997,-4.3999999999999915,15.255900000000002,0
2023-08-27,region_1,1.319,0.439,25.7,80.7,78.3,0,8,239,1,62.1,89.60000000000005,5.599999999999998,2.1000000000000085,-6.700000000000003,20.739900000000002,0
2023-08-28,region_1,1.319,0.439,13.6,87.9,79.0,0,8,240,1,59.4,96.70000000000006,-12.1,12.0,-0.9000000000000057,11.9544,0
2023-08-29,region_1,1.319,0.439,6.2,88.0,78.7,0,8,241,1,45.5,94.40000000000006,-7.3999999999999995,12.099999999999994,0.0,5.456,1
2023-08-30,region_1,1.319,0.439,30.0,81.0,74.8,1,8,242,1,49.8,115.10000000000008,23.8,0.29999999999999716,-3.5,24.3,0
2023-08-31,region_1,1.319,0.439,62.6,91.8,74.4,1,8,243,1,98.8,174.50000000000006,32.6,3.8999999999999915,-4.599999999999994,57.466800000000006,0
2023-09-01,region_1,1.319,0.439,4.9,100.0,85.8,0,9,244,1,97.5,163.10000000000005,-57.7,12.0,7.099999999999994,4.9,1
2023-09-02,region_1,1.319,0.439,3.1,94.8,82.7,0,9,245,1,70.60000000000001,146.10000000000005,-1.8000000000000003,13.799999999999997,7.900000000000006,2.9388,2
2023-09-03,region_1,1.319,0.439,28.6,89.2,77.1,1,9,246,1,36.60000000000001,149.00000000000006,25.5,-2.5999999999999943,2.6999999999999886,25.511200000000002,0
2023-09-04,region_1,1.319,0.439,8.8,100.0,81.0,0,9,247,1,40.500000000000014,144.20000000000007,-19.8,0.0,-4.799999999999997,8.8,1
2023-09-05,region_1,1.319,0.439,4.1,99.7,78.8,0,9,248,1,41.50000000000001,142.10000000000005,-4.700000000000001,4.900000000000006,-3.9000000000000057,4.0877,2
2023-09-06,region_1,1.319,0.439,8.6,85.7,74.2,0,9,249,1,21.500000000000007,120.70000000000005,4.5,-3.5,-2.8999999999999915,7.3702,3
2023-09-07,region_1,1.319,0.439,17.4,83.1,72.3,0,9,250,1,30.100000000000005,75.50000000000006,8.799999999999999,-16.900000000000006,-8.700000000000003,14.459399999999999,0
2023-09-08,region_1,1.319,0.439,0.5,79.8,72.6,0,9,251,1,26.500000000000007,71.10000000000005,-16.9,-19.900000000000006,-6.200000000000003,0.39899999999999997,1
2023-09-09,region_1,1.319,0.439,3.6,67.2,68.7,0,9,252,1,21.500000000000007,71.60000000000005,3.1,-18.5,-5.5,2.4192,2
2023-09-10,region_1,1.319,0.439,4.2,56.5,66.9,0,9,253,1,8.300000000000008,47.20000000000006,0.6000000000000001,-26.599999999999994,-5.3999999999999915,2.373,3
2023-09-11,region_1,1.319,0.439,1.9,50.0,60.5,0,9,254,1,9.700000000000008,40.30000000000006,-2.3000000000000003,-29.799999999999997,-12.099999999999994,0.95,4
2023-09-12,region_1,1.319,0.439,68.1,48.4,60.1,0,9,255,1,74.2,104.30000000000004,66.19999999999999,-18.800000000000004,-8.600000000000001,32.96039999999999,0
2023-09-13,region_1,1.319,0.439,110.5,100.0,67.0,0,9,256,1,180.5,206.20000000000005,42.400000000000006,43.5,0.09999999999999432,110.5,0
2023-09-14,region_1,1.319,0.439,6.9,100.0,91.1,0,9,257,1,185.5,195.70000000000007,-103.6,50.0,30.599999999999994,6.9,1
2023-09-15,region_1,1.319,0.439,60.2,88.9,84.9,0,9,258,1,177.60000000000002,255.40000000000003,53.300000000000004,40.50000000000001,24.800000000000004,53.51780000000001,0
2023-09-16,region_1,1.319,0.439,0.4,99.4,87.4,0,9,259,1,67.50000000000001,252.20000000000005,-59.800000000000004,-0.5999999999999943,20.400000000000006,0.39760000000000006,1
2023-09-17,region_1,1.319,0.439,8.6,83.2,77.0,0,9,260,1,69.20000000000002,256.6000000000001,8.2,-16.799999999999997,-14.099999999999994,7.1552,2
2023-09-18,region_1,1.319,0.439,2.9,84.3,77.1,0,9,261,1,11.900000000000016,257.6000000000001,-5.699999999999999,-4.6000000000000085,-7.800000000000011,2.4446999999999997,3
2023-09-19,region_1,1.319,0.439,32.7,74.9,71.0,0,9,262,1,44.20000000000002,222.20000000000005,29.800000000000004,-24.5,-16.400000000000006,24.492300000000004,0
2023-09-20,region_1,1.319,0.439,0.8,94.2,71.0,0,9,263,1,36.40000000000001,112.50000000000006,-31.900000000000002,11.0,-6.0,0.7536,1
2023-09-21,region_1,1.319,0.439,0.2,80.6,65.4,0,9,264,1,33.70000000000002,105.80000000000004,-0.6000000000000001,-3.700000000000003,-11.699999999999989,0.1612,2
2023-09-22,region_1,1.319,0.439,4.7,74.7,63.7,0,9,265,1,5.700000000000014,50.30000000000006,4.5,-0.20000000000000284,-7.299999999999997,3.5109000000000004,3
2023-09-23,region_1,1.319,0.439,33.9,74.1,61.6,0,9,266,0,38.80000000000001,83.80000000000007,29.2,-20.10000000000001,-9.399999999999999,25.119899999999998,0
2023-09-24,region_1,1.319,0.439,4.9,92.4,69.1,0,9,267,0,43.50000000000001,80.10000000000007,-29.0,11.800000000000011,3.6999999999999886,4.5276000000000005,1
2023-09-25,region_1,1.319,0.439,0.8,82.4,66.0,0,9,268,0,39.600000000000016,78.00000000000006,-4.1000000000000005,7.700000000000003,2.299999999999997,0.6592,2
2023-09-26,region_1,1.319,0.439,83.2,78.8,60.9,0,9,269,0,88.90000000000002,128.50000000000006,82.4,4.700000000000003,-0.7000000000000028,65.5616,0
2023-09-27,region_1,1.319,0.439,37.9,100.0,72.9,1,9,270,0,121.9,165.60000000000005,-45.300000000000004,7.599999999999994,3.8000000000000114,37.9,0
2023-09-28,region_1,1.319,0.439,7.0,98.9,77.9,0,9,271,0,128.10000000000002,172.40000000000003,-30.9,16.5,11.900000000000006,6.923000000000001,1
2023-09-29,region_1,1.319,0.439,2.9,87.7,75.4,0,9,272,0,47.80000000000001,170.60000000000005,-4.1,8.900000000000006,14.500000000000007,2.5433000000000003,2
2023-09-30,region_1,1.319,0.439,38.3,79.8,69.6,0,9,273,0,48.20000000000001,175.00000000000006,35.4,-20.200000000000003,-3.3000000000000114,30.563399999999998,0
2023-10-01,region_1,1.319,0.439,0.7,99.5,74.6,0,10,274,0,41.90000000000001,170.80000000000004,-37.599999999999994,0.5999999999999943,-3.3000000000000114,0.6964999999999999,1
2023-10-02,region_1,1.319,0.439,0.4,91.6,69.1,0,10,275,0,39.40000000000001,170.40000000000006,-0.29999999999999993,3.8999999999999915,-6.300000000000011,0.3664,2
2023-10-03,region_1,1.319,0.439,2.6,80.0,65.9,0,10,276,0,3.7000000000000144,89.80000000000005,2.2,0.20000000000000284,-3.6999999999999886,2.08,3
2023-10-04,region_1,1.319,0.439,4.7,75.6,61.1,0,10,277,0,7.700000000000014,56.60000000000005,2.1,-23.900000000000006,-13.499999999999993,3.5532,4
2023-10-05,region_1,1.319,0.439,21.7,70.7,58.7,0,10,278,0,29.00000000000001,71.30000000000005,17.0,-20.89999999999999,-10.399999999999991,15.3419,0
2023-10-06,region_1,1.319,0.439,6.4,84.1,63.4,0,10,279,0,32.80000000000001,74.80000000000005,-15.299999999999999,4.099999999999994,-2.500000000000007,5.3824000000000005,1
2023-10-07,region_1,1.319,0.439,3.0,78.3,58.1,0,10,280,0,31.100000000000016,39.50000000000006,-3.4000000000000004,2.700000000000003,-3.0,2.3489999999999998,2
2023-10-08,region_1,1.319,0.439,0.6,63.7,54.9,0,10,281,0,10.000000000000014,39.400000000000055,-2.4,-7.0,-3.8000000000000043,0.3822,3
2023-10-09,region_1,1.319,0.439,3.9,62.3,51.7,0,10,282,0,7.500000000000014,42.900000000000055,3.3,-21.799999999999997,-11.699999999999996,2.4296999999999995,4
2023-10-10,region_1,1.319,0.439,2.5,56.7,50.8,0,10,283,0,7.000000000000014,42.80000000000005,-1.4,-21.599999999999994,-7.300000000000004,1.4175,5
2023-10-11,region_1,1.319,0.439,41.8,49.9,49.3,0,10,284,0,48.20000000000001,79.90000000000006,39.3,-13.800000000000004,-5.600000000000001,20.858199999999997,0
2023-10-12,region_1,1.319,0.439,5.1,74.9,55.2,0,10,285,0,49.40000000000001,63.30000000000005,-36.699999999999996,12.600000000000009,3.5,3.8199,1
2023-10-13,region_1,1.319,0.439,11.5,68.2,55.4,0,10,286,0,58.40000000000001,68.40000000000005,6.4,11.5,4.600000000000001,7.843000000000001,0
2023-10-14,region_1,1.319,0.439,1.2,74.7,54.8,0,10,287,0,17.800000000000015,66.60000000000005,-10.3,24.800000000000004,5.5,0.8964,1
2023-10-15,region_1,1.319,0.439,0.2,60.9,53.5,0,10,288,0,12.900000000000016,66.20000000000005,-1.0,-14.000000000000007,-1.7000000000000028,0.12179999999999999,2
2023-10-16,region_1,1.319,0.439,2.4,48.0,51.5,0,10,289,0,3.800000000000014,64.70000000000006,2.1999999999999997,-20.200000000000003,-3.8999999999999986,1.152,3
2023-10-17,region_1,1.319,0.439,3.2,45.7,47.6,0,10,290,0,5.800000000000014,65.40000000000005,0.8000000000000003,-29.0,-7.199999999999996,1.4624000000000001,4
2023-10-18,region_1,1.319,0.439,2.9,36.3,51.5,0,10,291,0,8.500000000000014,26.500000000000057,-0.30000000000000027,-24.6,-2.0,1.0526999999999997,5
2023-10-19,region_1,1.319,0.439,25.5,40.2,46.4,0,10,292,0,31.600000000000016,46.900000000000055,22.6,-7.799999999999997,-5.100000000000001,10.251000000000001,0
2023-10-20,region_1,1.319,0.439,0.0,57.0,45.2,0,10,293,0,28.400000000000016,35.400000000000055,-25.5,11.299999999999997,-2.3999999999999986,0.0,1
2023-10-21,region_1,1.319,0.439,2.1,54.4,47.3,0,10,294,0,27.600000000000016,36.30000000000006,2.1,18.1,-4.200000000000003,1.1423999999999999,2
2023-10-22,region_1,1.319,0.439,13.3,42.2,45.5,0,10,295,0,15.400000000000016,49.400000000000055,11.200000000000001,2.0,-0.8999999999999986,5.612600000000001,0
2023-10-23,region_1,1.319,0.439,14.5,45.6,47.7,0,10,296,0,29.900000000000013,61.50000000000006,1.1999999999999993,-11.399999999999999,2.5,6.612,0
2023-10-24,region_1,1.319,0.439,1.7,50.2,48.3,0,10,297,0,29.50000000000001,60.00000000000006,-12.8,-4.199999999999996,1.0,0.8534,1
2023-10-25,region_1,1.319,0.439,15.0,40.4,47.4,0,10,298,0,31.200000000000017,72.10000000000005,13.3,-1.8000000000000043,1.8999999999999986,6.06,0
2023-10-26,region_1,1.319,0.439,3.1,52.9,50.1,0,10,299,0,19.80000000000001,49.70000000000006,-11.9,7.299999999999997,2.3999999999999986,1.6399000000000001,1
2023-10-27,region_1,1.319,0.439,1.6,43.3,49.9,0,10,300,0,19.700000000000014,51.30000000000005,-1.5,-6.900000000000006,1.6000000000000014,0.6928,2
2023-10-28,region_1,1.319,0.439,0.1,45.6,50.2,0,10,301,0,4.800000000000014,49.30000000000005,-1.5,5.200000000000003,2.8000000000000043,0.0456,3
2023-10-29,region_1,1.319,0.439,0.0,44.0,46.4,0,10,302,0,1.7000000000000144,36.00000000000006,-0.1,-8.899999999999999,-3.700000000000003,0.0,4
2023-10-30,region_1,1.319,0.439,0.6,41.8,44.7,0,10,303,0,0.7000000000000142,22.10000000000006,0.6,-1.5,-5.199999999999996,0.25079999999999997,5
2023-10-31,region_1,1.319,0.439,22.9,47.4,47.8,0,10,304,0,23.50000000000001,43.30000000000005,22.299999999999997,1.7999999999999972,-2.4000000000000057,10.854599999999998,0
2023-11-01,region_1,1.319,0.439,1.4,56.5,45.8,0,11,305,0,24.900000000000013,29.700000000000053,-21.5,12.5,-0.6000000000000014,0.7909999999999999,1
2023-11-02,region_1,1.319,0.439,0.3,50.5,46.1,0,11,306,0,24.60000000000001,26.900000000000052,-1.0999999999999999,8.700000000000003,1.3999999999999986,0.1515,2
2023-11-03,region_1,1.319,0.439,54.6,44.9,44.4,0,11,307,0,56.30000000000001,79.90000000000006,54.300000000000004,-2.5,-3.3999999999999986,24.5154,0
2023-11-04,region_1,1.319,0.439,1.1,76.9,49.4,0,11,308,0,56.00000000000002,80.90000000000006,-53.5,20.400000000000006,3.6000000000000014,0.8459000000000002,1
2023-11-05,region_1,1.319,0.439,1.0,64.6,46.2,0,11,309,0,56.70000000000002,81.90000000000006,-0.10000000000000009,14.099999999999994,0.10000000000000142,0.6459999999999999,2
2023-11-06,region_1,1.319,0.439,16.3,53.0,43.8,0,11,310,0,18.400000000000016,97.60000000000004,15.3,8.100000000000001,-0.6000000000000014,8.639000000000001,0
2023-11-07,region_1,1.319,0.439,1.1,59.8,47.4,0,11,311,0,18.400000000000016,75.80000000000007,-15.200000000000001,-17.10000000000001,-2.0,0.6578,1
2023-11-08,region_1,1.319,0.439,3.8,56.3,43.4,0,11,312,0,21.200000000000014,78.20000000000006,2.6999999999999997,-8.299999999999997,-2.8000000000000043,2.1393999999999997,2
2023-11-09,region_1,1.319,0.439,1.3,51.3,46.6,0,11,313,0,6.200000000000014,79.20000000000006,-2.5,-1.7000000000000028,2.8000000000000043,0.6668999999999999,3
2023-11-10,region_1,1.319,0.439,0.2,49.3,46.9,0,11,314,0,5.300000000000014,24.800000000000058,-1.1,-10.5,-0.5,0.0986,4
2023-11-11,region_1,1.319,0.439,0.5,44.0,42.7,0,11,315,0,2.000000000000014,24.200000000000056,0.3,-12.299999999999997,-0.6999999999999957,0.22,5
2023-11-12,region_1,1.319,0.439,0.6,37.3,45.6,0,11,316,0,1.3000000000000145,23.800000000000058,0.09999999999999998,-14.0,-1.0,0.2238,6
2023-11-13,region_1,1.319,0.439,20.9,36.2,42.3,0,11,317,0,22.00000000000001,28.400000000000052,20.299999999999997,-13.099999999999994,-4.600000000000001,7.5658,0
2023-11-14,region_1,1.319,0.439,0.3,42.1,41.2,0,11,318,0,21.80000000000001,27.60000000000005,-20.599999999999998,-1.8999999999999986,-1.5,0.1263,1
2023-11-15,region_1,1.319,0.439,1.8,40.9,40.2,0,11,319,0,23.00000000000001,25.60000000000006,1.5,3.6000000000000014,-5.399999999999999,0.7362000000000001,2
2023-11-16,region_1,1.319,0.439,1.0,29.8,41.4,0,11,320,0,3.1000000000000143,25.300000000000058,-0.8,-6.400000000000002,-0.8999999999999986,0.298,3
2023-11-17,region_1,1.319,0.439,0.7,31.9,41.6,0,11,321,0,3.500000000000014,25.800000000000058,-0.30000000000000004,-10.200000000000003,0.3999999999999986,0.22329999999999997,4
2023-11-18,region_1,1.319,0.439,2.3,19.7,41.2,0,11,322,0,4.000000000000014,27.60000000000006,1.5999999999999999,-21.2,1.0,0.45309999999999995,5
2023-11-19,region_1,1.319,0.439,0.8,23.5,41.7,0,11,323,0,3.800000000000014,27.80000000000005,-1.4999999999999998,-6.300000000000001,0.30000000000000426,0.188,6
2023-11-20,region_1,1.319,0.439,0.8,14.6,39.4,0,11,324,0,3.9000000000000137,7.700000000000056,0.0,-17.299999999999997,-2.200000000000003,0.1168,7
2023-11-21,region_1,1.319,0.439,0.4,18.2,39.2,0,11,325,0,2.0000000000000138,7.800000000000057,-0.4,-1.5,-2.0,0.0728,8
2023-11-22,region_1,1.319,0.439,0.8,10.5,38.1,0,11,326,0,2.0000000000000138,6.800000000000057,0.4,-13.0,-3.6000000000000014,0.084,9
2023-11-23,region_1,1.319,0.439,0.4,11.8,35.7,0,11,327,0,1.600000000000014,6.200000000000056,-0.4,-2.799999999999999,-3.6999999999999957,0.047200000000000006,10
2023-11-24,region_1,1.319,0.439,1.0,13.2,37.8,0,11,328,0,2.200000000000014,6.500000000000057,0.6,-5.0,-1.4000000000000057,0.132,11
2023-11-25,region_1,1.319,0.439,11.0,16.6,39.5,0,11,329,0,12.400000000000013,15.200000000000056,10.0,6.100000000000001,1.3999999999999986,1.8260000000000003,0
2023-11-26,region_1,1.319,0.439,5.5,20.4,42.3,0,11,330,0,17.500000000000014,19.900000000000052,-5.5,8.599999999999998,6.599999999999994,1.1219999999999999,1
2023-11-27,region_1,1.319,0.439,1.3,18.5,40.7,0,11,331,0,17.80000000000001,20.400000000000052,-4.2,5.300000000000001,2.9000000000000057,0.24050000000000002,2
2023-11-28,region_1,1.319,0.439,0.0,11.6,37.2,0,11,332,0,6.800000000000012,20.000000000000057,-1.3,-5.000000000000002,-2.299999999999997,0.0,3
2023-11-29,region_1,1.319,0.439,0.2,11.9,39.1,0,11,333,0,1.5000000000000124,19.400000000000052,0.2,-8.499999999999998,-3.1999999999999957,0.0238,4
2023-11-30,region_1,1.319,0.439,0.8,10.2,38.8,0,11,334,0,1.0000000000000124,19.800000000000058,0.6000000000000001,-8.3,-1.9000000000000057,0.0816,5
2023-12-01,region_1,1.319,0.439,10.5,7.3,38.1,0,12,335,0,11.500000000000012,29.300000000000058,9.7,-4.3,0.8999999999999986,0.7665,0
2023-12-02,region_1,1.319,0.439,10.6,7.3,38.3,0,12,336,0,21.900000000000013,28.900000000000052,0.09999999999999964,-4.6000000000000005,-0.8000000000000043,0.7737999999999999,0
2023-12-03,region_1,1.319,0.439,1.1,11.8,38.3,0,12,337,0,22.200000000000014,24.500000000000057,-9.5,1.6000000000000014,-0.5,0.12980000000000003,1
2023-12-04,region_1,1.319,0.439,0.2,13.6,35.2,0,12,338,0,11.900000000000013,23.400000000000052,-0.9000000000000001,6.3,-2.8999999999999986,0.027200000000000002,2
2023-12-05,region_1,1.319,0.439,0.1,15.4,35.5,0,12,339,0,1.4000000000000126,23.500000000000057,-0.1,8.100000000000001,-2.799999999999997,0.0154,3
2023-12-06,region_1,1.319,0.439,0.8,22.5,35.3,0,12,340,0,1.1000000000000123,24.10000000000006,0.7000000000000001,10.7,-3.0,0.18,4
2023-12-07,region_1,1.319,0.439,0.3,20.5,33.8,0,12,341,0,1.2000000000000126,23.60000000000006,-0.5,6.9,-1.4000000000000057,0.06149999999999999,5
2023-12-08,region_1,1.319,0.439,0.0,22.4,34.5,0,12,342,0,1.1000000000000123,13.100000000000056,-0.3,6.999999999999998,-1.0,0.0,6
2023-12-09,region_1,1.319,0.439,0.3,22.7,33.5,0,12,343,0,0.6000000000000124,2.800000000000057,0.3,0.1999999999999993,-1.7999999999999972,0.0681,7
2023-12-10,region_1,1.319,0.439,14.8,14.6,38.5,0,12,344,0,15.100000000000014,16.500000000000057,14.5,-5.9,4.700000000000003,2.1608,0
2023-12-11,region_1,1.319,0.439,12.2,28.6,38.4,0,12,345,0,27.30000000000001,28.500000000000057,-2.6000000000000014,6.200000000000003,3.8999999999999986,3.4892000000000003,0
2023-12-12,region_1,1.319,0.439,12.7,35.7,36.4,0,12,346,0,39.70000000000001,41.10000000000005,0.5,13.000000000000004,2.8999999999999986,4.5339,0
2023-12-13,region_1,1.319,0.439,0.4,41.5,39.1,0,12,347,0,25.30000000000001,40.70000000000006,-12.299999999999999,26.9,0.6000000000000014,0.166,1
2023-12-14,region_1,1.319,0.439,0.4,33.2,36.1,0,12,348,0,13.500000000000012,40.80000000000005,0.0,4.600000000000001,-2.299999999999997,0.1328,2
2023-12-15,region_1,1.319,0.439,0.3,29.7,35.8,0,12,349,0,1.1000000000000123,41.10000000000005,-0.10000000000000003,-6.0000000000000036,-0.6000000000000014,0.0891,3
2023-12-16,region_1,1.319,0.439,0.2,30.7,35.5,0,12,350,0,0.9000000000000125,41.00000000000006,-0.09999999999999998,-10.8,-3.6000000000000014,0.0614,4
2023-12-17,region_1,1.319,0.439,1.5,24.8,38.3,0,12,351,0,2.0000000000000124,27.700000000000056,1.3,-8.400000000000002,2.1999999999999957,0.37200000000000005,5
2023-12-18,region_1,1.319,0.439,0.2,20.2,35.9,0,12,352,0,1.9000000000000123,15.700000000000056,-1.3,-9.5,0.10000000000000142,0.0404,6
2023-12-19,region_1,1.319,0.439,1.7,23.5,34.9,0,12,353,0,3.4000000000000123,4.700000000000057,1.5,-7.199999999999999,-0.6000000000000014,0.39949999999999997,7
2023-12-20,region_1,1.319,0.439,0.3,16.6,31.8,0,12,354,0,2.200000000000012,4.6000000000000565,-1.4,-8.2,-6.4999999999999964,0.049800000000000004,8
2023-12-21,region_1,1.319,0.439,3.8,13.5,33.0,0,12,355,0,5.800000000000011,8.000000000000057,3.5,-6.699999999999999,-2.8999999999999986,0.513,9
2023-12-22,region_1,1.319,0.439,0.2,17.6,34.4,0,12,356,0,4.300000000000012,7.900000000000057,-3.5999999999999996,-5.899999999999999,-0.5,0.0352,10
2023-12-23,region_1,1.319,0.439,0.1,20.0,33.3,0,12,357,0,4.100000000000012,7.800000000000057,-0.1,3.3999999999999986,1.4999999999999964,0.02,11
2023-12-24,region_1,1.319,0.439,15.5,15.7,33.9,0,12,358,0,15.800000000000011,21.800000000000058,15.4,2.1999999999999993,0.8999999999999986,2.4335,0
2023-12-25,region_1,1.319,0.439,0.8,33.9,36.9,0,12,359,0,16.400000000000013,22.40000000000006,-14.7,16.299999999999997,2.5,0.2712,1
2023-12-26,region_1,1.319,0.439,0.8,31.9,35.8,0,12,360,0,17.100000000000012,21.50000000000006,0.0,11.899999999999999,2.5,0.2552,2
2023-12-27,region_1,1.319,0.439,1.9,23.2,38.7,0,12,361,0,3.5000000000000124,23.10000000000006,1.0999999999999999,7.5,4.800000000000004,0.44079999999999997,3
2023-12-28,region_1,1.319,0.439,30.5,24.4,38.7,0,12,362,0,33.20000000000001,49.80000000000005,28.6,-9.5,1.8000000000000043,7.441999999999999,0
2023-12-29,region_1,1.319,0.439,0.2,42.7,38.9,0,12,363,0,32.600000000000016,49.80000000000005,-30.3,10.800000000000004,3.1000000000000014,0.0854,1
2023-12-30,region_1,1.319,0.439,0.4,33.0,37.9,0,12,364,0,31.100000000000016,50.10000000000006,0.2,9.8,-0.8000000000000043,0.132,2
2023-12-31,region_1,1.319,0.439,0.1,31.8,36.7,0,12,365,0,0.7000000000000143,34.70000000000005,-0.30000000000000004,7.400000000000002,-2.0,0.0318,3
2024-01-01,region_1,1.319,0.439,0.5,27.0,34.5,0,1,1,0,1.0000000000000142,34.400000000000055,0.4,-15.700000000000003,-4.399999999999999,0.135,4
