date,region_id,region_intensity,urbanization_index,rainfall_mm,soil_saturation_pct,reservoir_level_pct,flash_flood,month,day_of_year,is_monsoon,rainfall_3d_sum,rainfall_7d_sum,rainfall_change_1day,soil_saturation_change_3day,reservoir_change_3day,rain_saturation_interaction,days_since_significant_rain
2022-08-11,region_1,1.319,0.439,7.3,99.2,99.9,0,8,223,1,65.29999999999997,195.8,-3.9,-0.0999999999999943,1.2000000000000028,7.2416,1
2022-08-12,region_1,1.319,0.439,0.6,100.0,99.6,0,8,224,1,19.09999999999997,146.4,-6.7,3.299999999999997,-0.4000000000000057,0.6,2
2022-08-13,region_1,1.319,0.439,5.4,97.3,98.0,0,8,225,1,13.299999999999972,124.6,4.800000000000001,-2.700000000000003,-0.9000000000000057,5.254200000000001,3
2022-08-14,region_1,1.319,0.439,1.0,95.5,98.7,0,8,226,1,6.999999999999972,99.6,-4.4,-3.700000000000003,-1.2000000000000028,0.955,4
2022-08-15,region_1,1.319,0.439,2.3,92.0,97.2,0,8,227,1,8.69999999999997,74.6,1.2999999999999998,-8.0,-2.3999999999999915,2.116,5
2022-08-16,region_1,1.319,0.439,5.3,87.9,97.9,0,8,228,1,8.599999999999971,33.1,3.0,-9.399999999999991,-0.0999999999999943,4.6587,6
2022-08-17,region_1,1.319,0.439,83.8,90.8,95.6,0,8,229,1,91.39999999999996,105.7,78.5,-4.700000000000003,-3.1000000000000085,76.09039999999999,0
2022-08-18,region_1,1.319,0.439,97.9,99.7,100.0,1,8,230,1,187.0,196.3,14.100000000000009,7.700000000000003,2.799999999999997,97.6063,0
2022-08-19,region_1,1.319,0.439,135.9,97.0,98.9,1,8,231,1,317.6,331.6,38.0,9.099999999999994,1.0,131.823,0
2022-08-20,region_1,1.319,0.439,4.9,100.0,100.0,0,8,232,1,238.7,331.1,-131.0,9.200000000000005,4.400000000000006,4.9,1
2022-08-21,region_1,1.319,0.439,5.0,100.0,99.3,0,8,233,1,145.79999999999998,335.1,0.0999999999999996,0.2999999999999971,-0.7000000000000028,5.0,2
2022-08-22,region_1,1.319,0.439,3.0,100.0,100.0,0,8,234,1,12.899999999999972,335.8,-2.0,3.0,1.0999999999999943,3.0,3
2022-08-23,region_1,1.319,0.439,129.3,99.4,97.9,0,8,235,1,137.29999999999998,459.80000000000007,126.3,-0.5999999999999943,-2.0999999999999943,128.5242,0
2022-08-24,region_1,1.319,0.439,6.2,100.0,100.0,0,8,236,1,138.49999999999997,382.2000000000001,-123.1,0.0,0.7000000000000028,6.2,1
2022-08-25,region_1,1.319,0.439,137.6,100.0,100.0,1,8,237,1,273.1,421.9,131.4,0.0,0.0,137.6,0
2022-08-26,region_1,1.319,0.439,33.2,100.0,100.0,0,8,238,1,176.99999999999994,319.2,-104.4,0.5999999999999943,2.0999999999999943,33.2,0
2022-08-27,region_1,1.319,0.439,26.4,98.7,100.0,0,8,239,1,197.2,340.70000000000005,-6.800000000000004,-1.2999999999999972,0.0,26.0568,0
2022-08-28,region_1,1.319,0.439,73.5,97.5,98.7,0,8,240,1,133.09999999999997,409.2000000000001,47.1,-2.5,-1.2999999999999972,71.6625,0
2022-08-29,region_1,1.319,0.439,7.2,99.3,99.4,0,8,241,1,107.09999999999997,413.4,-66.3,-0.7000000000000028,-0.5999999999999943,7.1496,1
2022-08-30,region_1,1.319,0.439,82.9,100.0,100.0,0,8,242,1,163.59999999999997,367.0,75.7,1.2999999999999972,0.0,82.9,0
2022-08-31,region_1,1.319,0.439,2.4,99.0,98.2,0,8,243,1,92.49999999999996,363.2,-80.5,1.5,-0.5,2.376,1
2022-09-01,region_1,1.319,0.439,12.9,97.9,97.7,0,9,244,1,98.19999999999996,238.5,10.5,-1.3999999999999917,-1.7000000000000028,12.6291,0
2022-09-02,region_1,1.319,0.439,1.2,100.0,99.2,0,9,245,1,16.499999999999957,206.50000000000003,-11.7,0.0,-0.7999999999999972,1.2,1
2022-09-03,region_1,1.319,0.439,8.9,96.7,96.9,0,9,246,1,22.99999999999996,189.0,7.7,-2.299999999999997,-1.2999999999999972,8.606300000000001,2
2022-09-04,region_1,1.319,0.439,40.9,95.7,99.7,0,9,247,1,50.99999999999996,156.4,32.0,-2.200000000000003,2.0,39.1413,0
2022-09-05,region_1,1.319,0.439,0.0,100.0,100.0,0,9,248,1,49.79999999999996,149.20000000000002,-40.9,0.0,0.7999999999999972,0.0,1
2022-09-06,region_1,1.319,0.439,14.0,94.7,98.1,0,9,249,1,54.89999999999996,80.3,14.0,-2.0,1.1999999999999886,13.258,0
2022-09-07,region_1,1.319,0.439,12.2,100.0,100.0,0,9,250,1,26.19999999999996,90.1,-1.8000000000000007,4.299999999999997,0.2999999999999971,12.2,0
2022-09-08,region_1,1.319,0.439,1.2,100.0,100.0,0,9,251,1,27.39999999999996,78.4,-11.0,0.0,0.0,1.2,1
2022-09-09,region_1,1.319,0.439,80.1,95.5,98.5,1,9,252,1,93.49999999999994,157.3,78.89999999999999,0.7999999999999972,0.4000000000000057,76.49549999999999,0
2022-09-10,region_1,1.319,0.439,6.6,100.0,100.0,0,9,253,1,87.89999999999993,155.0,-73.5,0.0,0.0,6.6,1
2022-09-11,region_1,1.319,0.439,28.4,100.0,100.0,0,9,254,1,115.09999999999994,142.5,21.8,0.0,0.0,28.4,0
2022-09-12,region_1,1.319,0.439,54.6,97.5,100.0,1,9,255,1,89.59999999999994,197.1,26.200000000000003,2.0,1.5,53.235,0
2022-09-13,region_1,1.319,0.439,78.6,99.9,100.0,1,9,256,1,161.59999999999994,261.7,23.999999999999996,-0.0999999999999943,0.0,78.5214,0
2022-09-14,region_1,1.319,0.439,1.0,100.0,100.0,0,9,257,1,134.19999999999993,250.5,-77.6,0.0,0.0,1.0,1
2022-09-15,region_1,1.319,0.439,0.6,94.9,98.7,0,9,258,1,80.19999999999993,249.9,-0.4,-2.5999999999999943,-1.2999999999999972,0.5694,2
2022-09-16,region_1,1.319,0.439,3.1,92.0,97.5,0,9,259,1,4.699999999999943,172.89999999999998,2.5,-7.900000000000006,-2.5,2.852,3
2022-09-17,region_1,1.319,0.439,0.1,87.8,95.7,0,9,260,1,3.799999999999944,166.4,-3.0,-12.200000000000005,-4.299999999999997,0.0877999999999999,4
2022-09-18,region_1,1.319,0.439,27.9,83.9,92.6,0,9,261,1,31.09999999999994,165.89999999999998,27.8,-11.0,-6.1000000000000085,23.4081,0
2022-09-19,region_1,1.319,0.439,3.7,98.7,99.6,0,9,262,1,31.69999999999994,115.0,-24.2,6.700000000000003,2.0999999999999943,3.6519,1
2022-09-20,region_1,1.319,0.439,0.6,96.1,99.9,0,9,263,1,32.19999999999994,37.0,-3.1,8.299999999999997,4.200000000000003,0.5766,2
2022-09-21,region_1,1.319,0.439,5.2,92.8,96.7,0,9,264,1,9.499999999999943,41.2,4.6000000000000005,8.899999999999991,4.1000000000000085,4.8256,3
2022-09-22,region_1,1.319,0.439,54.1,95.5,98.5,0,9,265,1,59.89999999999994,94.7,48.9,-3.200000000000003,-1.0999999999999943,51.6655,0
2022-09-23,region_1,1.319,0.439,9.5,99.9,98.9,0,9,266,0,68.79999999999994,101.1,-44.6,3.8000000000000114,-1.0,9.4905,1
2022-09-24,region_1,1.319,0.439,31.1,100.0,100.0,0,9,267,0,94.69999999999996,132.1,21.6,7.200000000000003,3.299999999999997,31.1,0
2022-09-25,region_1,1.319,0.439,17.5,100.0,100.0,0,9,268,0,58.099999999999945,121.7,-13.6,4.5,1.5,17.5,0
2022-09-26,region_1,1.319,0.439,0.0,98.3,98.2,0,9,269,0,48.599999999999945,118.0,-17.5,-1.6000000000000083,-0.7000000000000028,0.0,1
2022-09-27,region_1,1.319,0.439,1.1,94.0,96.7,0,9,270,0,18.599999999999945,118.5,1.1,-6.0,-3.299999999999997,1.034,2
2022-09-28,region_1,1.319,0.439,34.7,92.7,97.2,0,9,271,0,35.79999999999995,148.0,33.6,-7.299999999999997,-2.799999999999997,32.166900000000005,0
2022-09-29,region_1,1.319,0.439,15.5,99.0,100.0,0,9,272,0,51.29999999999995,109.4,-19.200000000000003,0.7000000000000028,1.7999999999999972,15.345,0
2022-09-30,region_1,1.319,0.439,0.4,100.0,100.0,0,9,273,0,50.599999999999945,100.3,-15.1,6.0,3.299999999999997,0.4,1
2022-10-01,region_1,1.319,0.439,6.4,98.1,97.0,0,10,274,0,22.299999999999944,75.6,6.0,5.399999999999992,-0.2000000000000028,6.2784,2
2022-10-02,region_1,1.319,0.439,0.7,92.9,100.0,0,10,275,0,7.499999999999944,58.8,-5.7,-6.099999999999994,0.0,0.6503,3
2022-10-03,region_1,1.319,0.439,3.1,90.5,97.7,0,10,276,0,10.199999999999942,61.9,2.4000000000000004,-9.5,-2.299999999999997,2.8055000000000003,4
2022-10-04,region_1,1.319,0.439,1.2,89.0,96.5,0,10,277,0,4.999999999999943,61.99999999999999,-1.9,-9.099999999999994,-0.5,1.068,5
2022-10-05,region_1,1.319,0.439,2.0,85.1,94.8,0,10,278,0,6.299999999999943,29.3,0.8,-7.800000000000011,-5.200000000000003,1.702,6
2022-10-06,region_1,1.319,0.439,0.4,82.5,93.2,0,10,279,0,3.5999999999999432,14.199999999999994,-1.6,-8.0,-4.5,0.33,7
2022-10-07,region_1,1.319,0.439,3.1,79.0,89.9,0,10,280,0,5.499999999999943,16.89999999999999,2.7,-10.0,-6.599999999999994,2.449,8
2022-10-08,region_1,1.319,0.439,1.6,78.7,88.9,0,10,281,0,5.099999999999944,12.099999999999993,-1.5,-6.399999999999992,-5.899999999999992,1.2592,9
2022-10-09,region_1,1.319,0.439,0.0,76.5,88.4,0,10,282,0,4.699999999999943,11.399999999999991,-1.6,-6.0,-4.799999999999997,0.0,10
2022-10-10,region_1,1.319,0.439,10.3,74.1,85.4,0,10,283,0,11.899999999999944,18.599999999999994,10.3,-4.900000000000006,-4.5,7.6323,0
2022-10-11,region_1,1.319,0.439,0.0,77.8,88.2,0,10,284,0,10.299999999999946,17.399999999999995,-10.3,-0.9000000000000057,-0.7000000000000028,0.0,1
2022-10-12,region_1,1.319,0.439,11.6,75.8,84.5,0,10,285,0,21.899999999999945,27.0,11.6,-0.7000000000000028,-3.9000000000000057,8.7928,0
2022-10-13,region_1,1.319,0.439,35.4,78.6,88.1,0,10,286,0,46.99999999999994,61.99999999999999,23.8,4.5,2.6999999999999886,27.8244,0
2022-10-14,region_1,1.319,0.439,1.0,98.2,98.9,0,10,287,0,47.99999999999994,59.89999999999999,-34.4,20.40000000000001,10.700000000000005,0.982,1
2022-10-15,region_1,1.319,0.439,3.0,95.6,96.0,0,10,288,0,39.39999999999994,61.29999999999999,2.0,19.8,11.5,2.8679999999999994,2
2022-10-16,region_1,1.319,0.439,3.3,94.6,95.2,0,10,289,0,7.299999999999943,64.6,0.2999999999999998,16.0,7.1000000000000085,3.1217999999999995,3
2022-10-17,region_1,1.319,0.439,0.1,93.2,94.1,0,10,290,0,6.399999999999943,54.39999999999999,-3.2,-5.0,-4.800000000000011,0.0932,4
2022-10-18,region_1,1.319,0.439,6.3,89.8,91.3,0,10,291,0,9.699999999999942,60.69999999999999,6.2,-5.799999999999997,-4.700000000000003,5.6574,5
2022-10-19,region_1,1.319,0.439,1.1,88.3,92.9,0,10,292,0,7.499999999999943,50.19999999999999,-5.199999999999999,-6.299999999999997,-2.299999999999997,0.9713,6
2022-10-20,region_1,1.319,0.439,3.3,85.6,90.1,0,10,293,0,10.699999999999942,18.09999999999999,2.2,-7.600000000000008,-4.0,2.8248,7
2022-10-21,region_1,1.319,0.439,1.1,85.2,90.5,0,10,294,0,5.499999999999943,18.199999999999992,-2.2,-4.599999999999994,-0.7999999999999972,0.9372,8
2022-10-22,region_1,1.319,0.439,0.9,78.8,88.6,0,10,295,0,5.299999999999944,16.09999999999999,-0.2,-9.5,-4.300000000000011,0.7092,9
2022-10-23,region_1,1.319,0.439,3.0,76.4,85.5,0,10,296,0,4.999999999999943,15.799999999999992,2.1,-9.199999999999989,-4.599999999999994,2.2920000000000003,10
2022-10-24,region_1,1.319,0.439,5.4,79.3,85.3,0,10,297,0,9.299999999999944,21.099999999999994,2.4000000000000004,-5.900000000000006,-5.200000000000003,4.2822000000000005,11
2022-10-25,region_1,1.319,0.439,1.6,76.5,83.8,0,10,298,0,9.999999999999943,16.399999999999995,-3.8,-2.299999999999997,-4.799999999999997,1.224,12
2022-10-26,region_1,1.319,0.439,0.0,73.7,82.4,0,10,299,0,6.999999999999943,15.299999999999994,-1.6,-2.700000000000003,-3.0999999999999943,0.0,13
2022-10-27,region_1,1.319,0.439,1.2,70.9,81.6,0,10,300,0,2.799999999999943,13.199999999999994,1.2,-8.399999999999991,-3.700000000000003,0.8508,14
2022-10-28,region_1,1.319,0.439,0.6,65.0,79.5,0,10,301,0,1.799999999999943,12.699999999999994,-0.6,-11.5,-4.299999999999997,0.39,15
2022-10-29,region_1,1.319,0.439,1.4,63.2,76.9,0,10,302,0,3.199999999999943,13.199999999999992,0.7999999999999999,-10.5,-5.5,0.8848,16
2022-10-30,region_1,1.319,0.439,0.9,60.6,75.2,0,10,303,0,2.899999999999943,11.099999999999993,-0.4999999999999999,-10.300000000000004,-6.399999999999992,0.5454,17
2022-10-31,region_1,1.319,0.439,75.3,60.4,73.9,0,10,304,0,77.59999999999994,80.99999999999999,74.39999999999999,-4.600000000000001,-5.599999999999994,45.4812,0
2022-11-01,region_1,1.319,0.439,45.4,99.4,92.6,0,11,305,0,121.59999999999994,124.79999999999998,-29.9,36.2,15.699999999999989,45.1276,0
2022-11-02,region_1,1.319,0.439,0.0,100.0,99.2,0,11,306,0,120.69999999999992,124.79999999999998,-45.4,39.4,24.0,0.0,1
2022-11-03,region_1,1.319,0.439,18.8,94.8,96.1,0,11,307,0,64.19999999999995,142.39999999999998,18.8,34.4,22.19999999999999,17.822400000000002,0
2022-11-04,region_1,1.319,0.439,38.3,97.6,100.0,0,11,308,0,57.099999999999945,180.1,19.5,-1.8000000000000114,7.400000000000006,37.3808,0
2022-11-05,region_1,1.319,0.439,3.8,100.0,100.0,0,11,309,0,60.89999999999994,182.5,-34.5,0.0,0.7999999999999972,3.8,1
2022-11-06,region_1,1.319,0.439,4.5,95.4,100.0,0,11,310,0,46.59999999999994,186.1,0.7000000000000002,0.6000000000000085,3.9000000000000057,4.293,2
2022-11-07,region_1,1.319,0.439,1.9,96.2,99.2,0,11,311,0,10.199999999999942,112.7,-2.6,-1.3999999999999917,-0.7999999999999972,1.8278,3
2022-11-08,region_1,1.319,0.439,7.9,92.0,97.7,0,11,312,0,14.299999999999944,75.19999999999997,6.0,-8.0,-2.299999999999997,7.268000000000001,4
2022-11-09,region_1,1.319,0.439,0.4,95.1,99.2,0,11,313,0,10.199999999999942,75.6,-7.5,-0.3000000000000113,-0.7999999999999972,0.3804,5
2022-11-10,region_1,1.319,0.439,0.8,92.5,99.7,0,11,314,0,9.099999999999945,57.59999999999998,0.4,-3.700000000000003,0.5,0.74,6
2022-11-11,region_1,1.319,0.439,1.0,90.2,95.7,0,11,315,0,2.1999999999999424,20.299999999999983,0.1999999999999999,-1.7999999999999972,-2.0,0.902,7
2022-11-12,region_1,1.319,0.439,2.8,82.5,93.9,0,11,316,0,4.599999999999943,19.299999999999983,1.7999999999999998,-12.599999999999994,-5.299999999999997,2.31,8
2022-11-13,region_1,1.319,0.439,1.3,82.3,90.4,0,11,317,0,5.099999999999942,16.099999999999984,-1.4999999999999998,-10.200000000000005,-9.299999999999995,1.0699,9
2022-11-14,region_1,1.319,0.439,0.3,77.7,89.3,0,11,318,0,4.399999999999942,14.499999999999986,-1.0,-12.5,-6.400000000000006,0.2330999999999999,10
2022-11-15,region_1,1.319,0.439,4.9,75.9,88.2,0,11,319,0,6.499999999999942,11.499999999999986,4.6000000000000005,-6.599999999999994,-5.700000000000003,3.719100000000001,11
2022-11-16,region_1,1.319,0.439,3.8,76.9,87.6,0,11,320,0,8.999999999999943,14.899999999999984,-1.1000000000000003,-5.399999999999992,-2.800000000000012,2.9222,12
2022-11-17,region_1,1.319,0.439,53.3,77.4,87.0,0,11,321,0,61.99999999999994,67.39999999999998,49.5,-0.2999999999999971,-2.299999999999997,41.2542,0
2022-11-18,region_1,1.319,0.439,1.5,96.8,100.0,0,11,322,0,58.599999999999945,67.89999999999998,-51.8,20.89999999999999,11.799999999999995,1.452,1
2022-11-19,region_1,1.319,0.439,0.2,97.2,98.9,0,11,323,0,54.99999999999994,65.29999999999998,-1.3,20.3,11.300000000000011,0.1944,2
2022-11-20,region_1,1.319,0.439,0.2,90.5,93.9,0,11,324,0,1.899999999999943,64.19999999999999,0.0,13.099999999999994,6.900000000000006,0.181,3
2022-11-21,region_1,1.319,0.439,2.3,85.9,92.3,0,11,325,0,2.699999999999943,66.19999999999999,2.1,-10.899999999999991,-7.700000000000003,1.9757,4
2022-11-22,region_1,1.319,0.439,0.6,85.4,92.1,0,11,326,0,3.099999999999943,61.89999999999998,-1.6999999999999995,-11.799999999999995,-6.800000000000011,0.5124,5
2022-11-23,region_1,1.319,0.439,0.6,82.7,89.5,0,11,327,0,3.499999999999943,58.69999999999998,0.0,-7.799999999999997,-4.400000000000006,0.4962,6
2022-11-24,region_1,1.319,0.439,0.4,78.2,87.7,0,11,328,0,1.5999999999999432,5.799999999999986,-0.1999999999999999,-7.700000000000003,-4.599999999999994,0.3128,7
2022-11-25,region_1,1.319,0.439,0.4,73.2,85.9,0,11,329,0,1.399999999999943,4.699999999999985,0.0,-12.200000000000005,-6.199999999999989,0.2928,8
2022-11-26,region_1,1.319,0.439,0.6,71.5,83.0,0,11,330,0,1.399999999999943,5.099999999999985,0.1999999999999999,-11.200000000000005,-6.5,0.429,9
2022-11-27,region_1,1.319,0.439,0.2,67.6,81.9,0,11,331,0,1.1999999999999431,5.099999999999985,-0.3999999999999999,-10.600000000000009,-5.799999999999997,0.1352,10
2022-11-28,region_1,1.319,0.439,0.2,66.5,80.1,0,11,332,0,0.9999999999999432,2.999999999999986,0.0,-6.700000000000003,-5.800000000000011,0.133,11
2022-11-29,region_1,1.319,0.439,1.4,64.2,77.6,0,11,333,0,1.799999999999943,3.7999999999999856,1.2,-7.299999999999997,-5.400000000000006,0.8987999999999999,12
2022-11-30,region_1,1.319,0.439,0.3,62.1,76.5,0,11,334,0,1.899999999999943,3.499999999999986,-1.1,-5.499999999999993,-5.400000000000006,0.1863,13
2022-12-01,region_1,1.319,0.439,0.5,57.9,71.7,0,12,335,0,2.199999999999943,3.599999999999985,0.2,-8.600000000000001,-8.399999999999991,0.2895,14
2022-12-02,region_1,1.319,0.439,8.4,57.3,71.4,0,12,336,0,9.199999999999942,11.599999999999984,7.9,-6.900000000000006,-6.199999999999989,4.8132,15
2022-12-03,region_1,1.319,0.439,0.0,57.5,72.5,0,12,337,0,8.899999999999944,10.999999999999986,-8.4,-4.600000000000001,-4.0,0.0,16
2022-12-04,region_1,1.319,0.439,0.3,58.9,68.9,0,12,338,0,8.699999999999944,11.099999999999984,0.3,1.0,-2.799999999999997,0.1766999999999999,17
2022-12-05,region_1,1.319,0.439,0.5,52.2,67.0,0,12,339,0,0.7999999999999432,11.399999999999986,0.2,-5.099999999999994,-4.400000000000006,0.261,18
2022-12-06,region_1,1.319,0.439,1.6,48.7,66.1,0,12,340,0,2.3999999999999435,11.599999999999984,1.1,-8.799999999999997,-6.400000000000006,0.7792000000000001,19
2022-12-07,region_1,1.319,0.439,1.3,52.4,64.8,0,12,341,0,3.3999999999999435,12.599999999999987,-0.3,-6.5,-4.1000000000000085,0.6812,20
2022-12-08,region_1,1.319,0.439,1.6,47.9,62.7,0,12,342,0,4.499999999999943,13.699999999999989,0.3,-4.300000000000004,-4.299999999999997,0.7664,21
2022-12-09,region_1,1.319,0.439,0.2,48.2,63.7,0,12,343,0,3.0999999999999432,5.499999999999986,-1.4,-0.5,-2.3999999999999915,0.0964,22
2022-12-10,region_1,1.319,0.439,0.6,44.4,60.6,0,12,344,0,2.3999999999999435,6.099999999999986,0.3999999999999999,-8.0,-4.199999999999996,0.2663999999999999,23
2022-12-11,region_1,1.319,0.439,1.9,47.8,57.9,0,12,345,0,2.699999999999944,7.699999999999986,1.2999999999999998,-0.1000000000000014,-4.800000000000004,0.9082,24
2022-12-12,region_1,1.319,0.439,87.1,46.5,56.0,0,12,346,0,89.59999999999994,94.29999999999998,85.19999999999999,-1.7000000000000028,-7.700000000000003,40.50149999999999,0
2022-12-13,region_1,1.319,0.439,0.5,100.0,65.9,0,12,347,0,89.49999999999994,93.2,-86.6,55.6,5.300000000000004,0.5,1
2022-12-14,region_1,1.319,0.439,0.1,95.8,63.1,0,12,348,0,87.69999999999993,91.99999999999996,-0.4,48.0,5.200000000000003,0.0958,2
2022-12-15,region_1,1.319,0.439,0.6,92.6,64.5,0,12,349,0,1.1999999999999431,91.0,0.5,46.1,8.5,0.5556,3
2022-12-16,region_1,1.319,0.439,0.0,87.2,61.5,0,12,350,0,0.6999999999999431,90.79999999999998,-0.6,-12.799999999999995,-4.400000000000006,0.0,4
2022-12-17,region_1,1.319,0.439,1.1,84.9,60.0,0,12,351,0,1.6999999999999431,91.29999999999998,1.1,-10.899999999999991,-3.1000000000000014,0.9339000000000002,5
2022-12-18,region_1,1.319,0.439,1.8,79.6,58.8,0,12,352,0,2.8999999999999435,91.19999999999996,0.7,-13.0,-5.700000000000003,1.4328,6
2022-12-19,region_1,1.319,0.439,0.9,80.0,58.9,0,12,353,0,3.799999999999944,4.999999999999986,-0.9,-7.200000000000003,-2.6000000000000014,0.72,7
2022-12-20,region_1,1.319,0.439,0.2,74.0,54.2,0,12,354,0,2.899999999999943,4.699999999999986,-0.7,-10.900000000000006,-5.799999999999997,0.148,8
2022-12-21,region_1,1.319,0.439,0.4,70.8,54.0,0,12,355,0,1.4999999999999432,4.999999999999987,0.2,-8.799999999999997,-4.799999999999997,0.2832,9
2022-12-22,region_1,1.319,0.439,0.5,67.5,54.9,0,12,356,0,1.0999999999999432,4.899999999999986,0.0999999999999999,-12.5,-4.0,0.3375,10
2022-12-23,region_1,1.319,0.439,0.3,65.6,54.1,0,12,357,0,1.1999999999999431,5.199999999999986,-0.2,-8.400000000000006,-0.1000000000000014,0.1967999999999999,11
2022-12-24,region_1,1.319,0.439,1.2,61.9,50.0,0,12,358,0,1.999999999999943,5.2999999999999865,0.8999999999999999,-8.899999999999999,-4.0,0.7428,12
2022-12-25,region_1,1.319,0.439,0.3,61.2,48.4,0,12,359,0,1.799999999999943,3.7999999999999856,-0.8999999999999999,-6.299999999999997,-6.5,0.1835999999999999,13
2022-12-26,region_1,1.319,0.439,1.2,57.1,49.1,0,12,360,0,2.699999999999944,4.099999999999985,0.8999999999999999,-8.499999999999993,-5.0,0.6851999999999999,14
2022-12-27,region_1,1.319,0.439,0.5,57.1,48.4,0,12,361,0,1.999999999999943,4.399999999999986,-0.7,-4.799999999999997,-1.6000000000000014,0.2855,15
2022-12-28,region_1,1.319,0.439,0.1,56.0,46.9,0,12,362,0,1.799999999999943,4.099999999999985,-0.4,-5.200000000000003,-1.5,0.056,16
2022-12-29,region_1,1.319,0.439,1.3,51.3,45.5,0,12,363,0,1.899999999999943,4.899999999999986,1.2,-5.800000000000004,-3.6000000000000014,0.6668999999999999,17
2022-12-30,region_1,1.319,0.439,0.4,53.2,42.8,0,12,364,0,1.799999999999943,4.999999999999986,-0.9,-3.899999999999999,-5.600000000000001,0.2128,18
2022-12-31,region_1,1.319,0.439,0.1,49.5,43.1,0,12,365,0,1.799999999999943,3.899999999999986,-0.3,-6.5,-3.799999999999997,0.0495,19
2023-01-01,region_1,1.319,0.439,1.1,48.8,42.1,0,1,1,0,1.599999999999943,4.699999999999986,1.0,-2.5,-3.3999999999999986,0.5367999999999999,20
2023-01-02,region_1,1.319,0.439,0.8,44.3,40.8,0,1,2,0,1.999999999999943,4.2999999999999865,-0.3,-8.900000000000006,-2.0,0.3544,21
2023-01-03,region_1,1.319,0.439,22.1,40.2,38.5,0,1,3,0,23.999999999999943,25.899999999999988,21.3,-9.299999999999995,-4.600000000000001,8.8842,0
2023-01-04,region_1,1.319,0.439,0.3,55.2,41.9,0,1,4,0,23.199999999999942,26.099999999999987,-21.8,6.400000000000006,-0.2000000000000028,0.1656,1
2023-01-05,region_1,1.319,0.439,1.3,53.0,41.2,0,1,5,0,23.699999999999942,26.09999999999999,1.0,8.700000000000003,0.4000000000000057,0.6890000000000001,2
2023-01-06,region_1,1.319,0.439,0.2,50.9,38.7,0,1,6,0,1.7999999999999432,25.899999999999988,-1.1,10.699999999999996,0.2000000000000028,0.1018,3
2023-01-07,region_1,1.319,0.439,13.4,46.8,38.3,0,1,7,0,14.899999999999944,39.19999999999999,13.2,-8.400000000000006,-3.6000000000000014,6.2712,0
2023-01-08,region_1,1.319,0.439,0.8,60.6,39.1,0,1,8,0,14.399999999999944,38.89999999999999,-12.6,7.600000000000001,-2.1000000000000014,0.4848,1
2023-01-09,region_1,1.319,0.439,22.9,54.2,38.2,0,1,9,0,37.099999999999945,60.99999999999999,22.1,3.3000000000000043,-0.5,12.4118,0
2023-01-10,region_1,1.319,0.439,1.0,72.7,43.9,0,1,10,0,24.699999999999942,39.89999999999998,-21.9,25.90000000000001,5.600000000000001,0.727,1
2023-01-11,region_1,1.319,0.439,0.6,72.0,43.2,0,1,11,0,24.499999999999947,40.19999999999998,-0.4,11.4,4.100000000000001,0.4319999999999999,2
2023-01-12,region_1,1.319,0.439,0.4,64.8,42.8,0,1,12,0,1.9999999999999467,39.29999999999998,-0.1999999999999999,10.599999999999994,4.599999999999994,0.2592,3
2023-01-13,region_1,1.319,0.439,0.4,63.8,41.8,0,1,13,0,1.3999999999999466,39.49999999999999,0.0,-8.900000000000006,-2.1000000000000014,0.2552,4
2023-01-14,region_1,1.319,0.439,0.9,59.9,39.5,0,1,14,0,1.6999999999999469,26.999999999999982,0.5,-12.1,-3.700000000000003,0.5390999999999999,5
2023-01-15,region_1,1.319,0.439,0.7,59.5,41.8,0,1,15,0,1.9999999999999467,26.899999999999984,-0.2,-5.299999999999997,-1.0,0.4165,6
2023-01-16,region_1,1.319,0.439,0.3,54.3,39.6,0,1,16,0,1.8999999999999464,4.299999999999986,-0.3999999999999999,-9.5,-2.199999999999996,0.1629,7
2023-01-17,region_1,1.319,0.439,0.2,53.5,36.5,0,1,17,0,1.1999999999999469,3.499999999999986,-0.0999999999999999,-6.399999999999999,-3.0,0.107,8
2023-01-18,region_1,1.319,0.439,4.8,53.0,36.3,0,1,18,0,5.2999999999999465,7.699999999999985,4.6,-6.5,-5.5,2.544,9
2023-01-19,region_1,1.319,0.439,32.7,52.7,34.1,0,1,19,0,37.699999999999946,39.99999999999999,27.9,-1.5999999999999943,-5.5,17.2329,0
2023-01-20,region_1,1.319,0.439,0.0,75.9,43.2,0,1,20,0,37.49999999999994,39.59999999999999,-32.7,22.40000000000001,6.700000000000003,0.0,1
2023-01-21,region_1,1.319,0.439,0.1,76.5,43.7,0,1,21,0,32.79999999999995,38.79999999999999,0.1,23.5,7.400000000000006,0.0765,2
2023-01-22,region_1,1.319,0.439,1.5,69.2,43.7,0,1,22,0,1.5999999999999432,39.59999999999999,1.4,16.5,9.6,1.038,3
2023-01-23,region_1,1.319,0.439,39.1,69.1,40.2,0,1,23,0,40.699999999999946,78.39999999999999,37.6,-6.800000000000011,-3.0,27.0181,0
2023-01-24,region_1,1.319,0.439,7.6,92.4,53.5,0,1,24,0,48.199999999999946,85.79999999999998,-31.5,15.900000000000006,9.799999999999995,7.0224,1
2023-01-25,region_1,1.319,0.439,0.4,93.0,56.4,0,1,25,0,47.099999999999945,81.39999999999999,-7.199999999999999,23.8,12.699999999999996,0.372,2
